3.822134314749507378e-01,4.941444037395643640e-01,6.932686590017260730e-01,5.553071899489853136e-02,4.332736844373038521e-01,2.649835111652159014e-01,5.945762632828800465e-01,7.197041391900753649e-01,6.255484334107858091e-01,4.630983641863770095e-01
3.212895666528901018e-01,5.369218886441217142e-01,7.043161385725024148e-01,4.475434285958226344e-01,8.033094363976932550e-01,2.018743745025796676e-01,3.187187930227167176e-01,4.551743028690365955e-01,9.369296986533967031e-01,4.736426171058621404e-01
5.396428265518787848e-01,9.463999073366528014e-01,6.844765248993153195e-01,6.140656782486785259e-01,5.036882654930020520e-01,4.588357643828798738e-01,2.951615175929691026e-01,6.920191555739642064e-01,5.939572205662330129e-01,6.531356068000941928e-01
5.920310095913485782e-01,2.437818997661964360e-01,8.421990714675011702e-01,6.217330623558845470e-01,6.623202291053340574e-01,3.913891724445667797e-01,1.048002582319975673e+00,3.493212249196188668e-01,1.104179881734650565e-01,1.069980136049159647e+00
4.794448467053406548e-01,3.870455883069363057e-01,3.344920360677955951e-01,6.587073390292780273e-01,2.232712570683287878e-01,4.209122162904368469e-01,7.427326071356831205e-01,4.261874814916228327e-01,1.740203735024521969e-01,1.094431660078507562e+00
2.672872193085392700e-01,9.278517400324356457e-01,6.086276226491734720e-01,9.074918404522447357e-01,2.588096308386377276e-01,1.175387608710361187e+00,6.509555110625769858e-01,3.572950254955668536e-01,9.967046141060292852e-01,5.471790455758296368e-01
7.184581947474719676e-01,6.587757335244719403e-01,6.335227410907247059e-01,7.848953254384676281e-01,6.101598746510064064e-01,5.371356270261622434e-01,7.568751621260871865e-01,4.207361819361141175e-01,8.121723430223037887e-01,7.153741639881915360e-01
7.734189385681699003e-01,4.174455172349132992e-01,7.029382665281376230e-01,4.059219862558744452e-01,5.399174216333161302e-01,4.013895765242186942e-01,8.114150199579411860e-01,7.745044736286694764e-01,5.129467576395257966e-01,8.376407478880167901e-01
6.384204338918572086e-01,2.770321119993527370e-01,6.622335336119600235e-01,4.540874233906069257e-01,2.952657627761056114e-01,5.290074506935920073e-01,7.064800672321810415e-01,6.909733999388532055e-01,4.376940981565121680e-01,4.448263008368560367e-01
7.339424135714136543e-01,4.999458652086578025e-01,3.265362690821045355e-01,7.808160249327831259e-01,5.689522885236573124e-01,7.951553037464953455e-01,7.239966076465090827e-01,4.870684058368210945e-01,8.201629038860865917e-01,7.258397238266929286e-01
1.738621544285761378e-01,-1.715697935710411293e-01,4.443553888382768546e-01,3.465877393043306220e-01,5.846594513045977326e-01,4.105170792122650458e-01,1.037534942382945413e+00,5.785009658981711267e-01,5.244313195677854367e-01,6.069655935550025694e-01
3.453014378195807810e-01,3.028503401286192220e-01,9.851095772267528528e-01,6.110481481334514298e-01,8.953126795649067882e-01,1.002894072859191077e+00,5.663072111376256101e-01,2.843107490612988841e-01,4.629106932934293761e-01,9.090346860428524245e-01
6.392688908757365729e-01,6.914710063043405519e-01,2.977775975897928307e-01,6.704935866227531571e-01,4.420602573713572347e-02,5.609929216774497407e-01,5.189864855719573677e-01,8.890974172011852916e-01,7.942949766319746807e-01,3.818033214312833157e-01
5.054955102187009830e-01,4.417677992474698390e-01,8.627255374089319861e-01,9.366168754757344672e-01,3.463122787043082518e-01,9.353025351905247531e-01,2.865404125861656381e-01,6.614130995542998326e-01,7.944204558783319881e-01,7.724414211018550969e-01
3.240755773981695009e-01,3.058449376367198824e-01,6.523730255625783681e-01,1.099684168409335694e+00,-9.677804660643996026e-02,3.614690499185225780e-01,4.901906076818627334e-01,1.175851996285685042e+00,8.201093603274675070e-01,7.100257606136849420e-01
6.896911893153304662e-01,3.721465972246136289e-01,5.741711695773690227e-01,6.354040865384498193e-01,5.669629597378533781e-01,5.556007816733100901e-02,5.446445275041438272e-01,2.287884042400587514e-01,6.360103299041348635e-01,2.671202506776685359e-01
6.893793102436561737e-01,8.400935526790505037e-01,2.801539645062856576e-01,5.594754689797901692e-01,5.621427393984780307e-01,7.981128137544233336e-01,5.417456415126317149e-01,8.678237187860664559e-01,5.737691878192338057e-01,2.303806759593272635e-01
6.329349488430618953e-01,7.209184778239232649e-01,6.865001464788018648e-01,2.530909610086418682e-01,2.796049264100091691e-01,1.264994395874093236e+00,6.797480168548710733e-01,5.967974880163282592e-01,4.168736860313898562e-01,7.960780776868366937e-01
2.455478672227376924e-01,4.088836531533125429e-01,7.232049306361311158e-01,5.151678809999638009e-01,9.345347107681998278e-01,9.058698806235295775e-01,3.165393548919345212e-01,8.815100952278249746e-01,8.114955992343045876e-01,8.660918762630968049e-01
6.102434094055551039e-01,5.691782093342508952e-01,4.027703055234064244e-01,7.092478529073735771e-01,4.188076575310052951e-01,1.557877575624598554e-01,7.735558273308905664e-01,3.726609277389582031e-01,4.938114922281224284e-01,2.541652215463748865e-01
6.884844070650100178e-01,2.468039897476911326e-01,5.485156267862382196e-01,6.985485565724245394e-01,6.929126115514870898e-01,4.419744911047983615e-01,5.967964581823236303e-01,6.245539758478533265e-01,8.099715336476058791e-01,2.788907038985624642e-01
1.142987294882582688e-01,4.013653780929686277e-01,4.662235788674365389e-01,4.458663633755808320e-01,7.415500769647113133e-01,4.926870407753662362e-01,7.737861832353026825e-01,3.591189230702098723e-01,4.328262734315409532e-01,3.782596096698023214e-01
4.466314064099893844e-01,3.407646860877989181e-01,2.548064788235568923e-01,8.884767819255755539e-01,7.492691073910443533e-01,8.682515998129275436e-01,8.042025446039071657e-01,9.204616624507870881e-01,1.395800983835988052e-01,2.550383341154415784e-01
6.138015932591177615e-01,4.403390188048176834e-01,7.566442136495362680e-01,2.117976593067117108e-01,3.583985498612322074e-01,3.058421418802681480e-01,5.653343824786777327e-01,8.146618960134457410e-01,3.171161454650298639e-01,7.205353827163376579e-01
5.747426787562667228e-01,5.284370458657394742e-01,8.715891371739157290e-01,3.807608983441887474e-01,6.645521488761108042e-01,6.564292850884136943e-01,9.435613285227011371e-01,6.616612220400006628e-01,5.310179995163973876e-01,4.462230662504156342e-01
3.261880474295110743e-01,4.686431934134021593e-01,6.822254092002664194e-01,6.366153622031931469e-01,1.897886180081313212e-01,6.797568286450044184e-01,7.249745174313536600e-01,4.891632037920372600e-01,3.719578137908191584e-01,3.202632148196890016e-01
4.412876191904183676e-01,1.212073669232794693e+00,1.706972557503341203e-01,4.769911302694170852e-01,7.451346943129630862e-01,5.983337042528571459e-01,7.895577335070056435e-01,6.261448175286890017e-01,1.026006748068676727e-01,1.032027291023873472e+00
1.015252026400317531e+00,3.753507861042376659e-01,1.043727349535922055e+00,5.073967481836544335e-01,6.292763306741387952e-01,7.691896940184094200e-01,9.093948747161820778e-01,7.677528991005401204e-01,3.736061355833904529e-01,9.855931986284464097e-01
4.919720334780235405e-01,4.156552080486288214e-01,6.515538234264069972e-01,4.050568614451386940e-01,8.525924456599459633e-01,6.369520338635442647e-01,9.599201946987703238e-01,4.858991234330767295e-01,8.535984826276680204e-01,3.033112331451306987e-01
7.363643470267151603e-01,4.373286871697188438e-01,8.147816945993434645e-01,8.816457621577978854e-01,8.697469390855219196e-01,1.327587411251303529e+00,1.015876533044705043e+00,3.730784021741845313e-01,6.044708114636947460e-01,7.988707251557053413e-01
7.492867218472318847e-01,4.806414248936276001e-01,5.284434930724338786e-01,1.639147075252594954e-01,7.074511485024110868e-01,6.383377101197109660e-01,7.540779630107470322e-01,2.053077813689981601e-01,-9.799945194660136805e-02,1.989869525468082323e-01
3.068166956136024748e-01,2.922943499648016918e-01,7.934529396143891189e-01,7.254291786019404498e-01,5.346050736375492773e-01,1.639852818492053832e-01,7.316120624778227333e-01,4.634201309747405517e-01,6.297604739856926814e-01,4.634380609733084189e-01
3.647130855672914840e-01,7.219238076263303494e-01,7.062226200379687624e-01,7.879958483782371209e-03,4.715558149257814691e-01,7.873291464445278387e-02,-2.354045426183539458e-01,5.951696115742767246e-01,5.749591656631727332e-01,1.835707733906448147e-01
6.976520720946620679e-01,6.901649112033042544e-01,5.400001172595715326e-01,1.256803450525211252e-01,8.196706888387508272e-01,3.123573811577383674e-01,2.805688538885179883e-01,7.131626225211408210e-01,6.039064535780894749e-01,8.329787301364431906e-01
6.806813916004094134e-01,1.024424832845244548e+00,5.777148498199304871e-01,3.721321798320235130e-01,5.546267547008908450e-01,7.200151069359866929e-01,1.139157584769539433e+00,5.870818527762862171e-01,7.267220519110781929e-01,3.777877121420894491e-01
5.130395673164377390e-01,7.670583157553291231e-01,9.273696781709718229e-01,1.082006946765411426e+00,4.485244343058570338e-01,5.514425567900607117e-01,6.100155912573246297e-01,6.065076564237900092e-01,-2.046300033350169911e-01,6.245127555974337719e-02
3.569682944908963429e-01,3.696639196994579990e-01,9.506980792327845986e-01,7.774146421415776276e-01,3.768854826188753337e-01,4.013993880913154788e-01,5.821631013159422885e-01,3.854936980572356564e-01,4.457808070432369707e-01,5.862909801035113277e-01
7.181871180541906652e-01,6.178954985665441324e-01,7.701472386568329886e-01,2.149022208038331438e-01,2.720699305690394421e-01,4.594072762187011993e-01,5.171068932678346552e-01,5.500466789834111692e-02,5.463927967257969920e-01,7.925910744576579736e-01
3.860863807249539370e-01,2.994921341271743476e-01,8.873116984005308128e-01,7.867951075226435886e-01,7.369870667386075880e-01,3.047639462464641902e-01,5.017880471283158172e-01,1.003492660080324228e+00,8.430569246612683587e-01,3.292188205861357742e-01
1.035101675093755419e-01,6.510803639683192534e-01,5.721653964055076758e-01,7.409460339950023622e-01,9.169120616575220373e-01,4.426994577516617513e-01,4.090220838788929947e-01,4.475918893197620707e-01,5.537874537350768733e-01,-1.385655627335558304e-01
6.173763579325826090e-01,3.811728196488889386e-01,7.107721638432463740e-01,-1.001919077640378852e-01,5.348333305488086609e-01,6.695645615236084369e-01,5.852254248759941602e-01,1.076431335398051747e-01,-4.553607175328451724e-03,2.681400782402038052e-01
-3.390347909466136928e-02,3.663170538085555039e-01,4.421297779366072378e-01,-4.709963550595828996e-02,3.734419132817033415e-01,2.125267456723690385e-01,5.859147753581842588e-01,8.498097130274133715e-01,3.918676656935434766e-01,3.762542448542134932e-01
2.227900681845560726e-01,-8.793443598585871934e-02,1.119638583689309824e-01,6.149962307593396238e-01,2.788983292493134591e-01,5.516644270415081708e-02,3.582604659205348430e-01,2.451690201785661216e-01,6.450303767995616555e-01,3.325083011348395345e-01
1.496755868113479049e-01,4.359058347607324690e-01,6.213792690489509107e-01,7.387583973821558736e-01,6.974733938313320003e-01,6.263373912677754340e-01,-8.442400413209882881e-02,7.229836385843544377e-01,9.307718902441788345e-01,5.949242578563193051e-01
1.259309858181760555e+00,4.252485151892001491e-01,3.937809651315834492e-01,1.193125462008996357e-01,5.875748754595949697e-01,8.182431098336661046e-01,5.556331608305402625e-01,1.368653066196073020e-01,7.944002479287582963e-01,5.827505022364242171e-01
1.549849490205429670e-01,4.887816741846787716e-01,7.142094677398399538e-01,9.499830930494934655e-01,3.721609725831346860e-01,3.656161720030972617e-01,5.608778191178513950e-01,5.972807999972573612e-01,8.564914205536684477e-01,9.728004821192862694e-01
3.144335553859170518e-01,7.266270685404128127e-01,5.714302433051445806e-01,7.894159898589152569e-01,1.759157053243283197e-01,5.229204096343241792e-01,6.521199676424198621e-01,4.509434827829850168e-01,3.529465035841148346e-01,6.146302482039917026e-01
9.390268515807875804e-02,2.385560949893106297e-01,7.253208280991317869e-01,-2.169112052146678418e-02,2.315549210050875661e-01,1.513011073691101771e-01,5.195982113083082998e-01,3.344234287134377759e-01,4.743955256889566541e-01,8.340657202266429371e-01
1.184619452735941048e-01,7.891665397445122299e-01,5.744260865200176980e-01,6.210087965038268987e-01,5.989336182936706443e-01,5.046654919929990379e-01,7.406892739494137512e-01,6.918134308614917183e-01,9.025417773463614290e-01,4.046771536522680290e-01
4.966038253157467608e-01,8.843684622331384748e-01,7.690403370181838616e-01,8.877952505843680342e-01,5.203241078548550558e-01,5.742070499567010211e-01,3.564749307877404516e-01,5.535332390647164091e-01,7.172060254765904030e-01,5.653499394468797234e-01
5.433659167112672161e-01,6.951112324053453362e-01,5.809320251319797235e-01,4.703288917667547420e-01,3.264991641184361026e-01,6.537242081745748834e-01,8.704565486140436459e-01,5.395345299796507899e-01,3.801432028250579243e-01,-4.770700043570673399e-02
2.064344229189733759e-01,-5.517389829452868516e-02,7.885141243782263221e-01,4.510714612476332541e-01,4.387815259921071798e-01,5.754333921280342379e-01,-2.613972442864831436e-01,1.204527267587892636e-01,4.975278028592863278e-01,4.955245532082460103e-01
5.626468591355731075e-01,5.051705950024966141e-01,2.181277052205938816e-01,2.571103511646556927e-01,7.754201213754150501e-01,1.407651182220341080e-01,7.832610309664891357e-01,6.284028390141961629e-02,6.618004014820125791e-01,7.187155382595501463e-01
1.192318688972801993e-01,7.886739561118472075e-01,4.851362930911617966e-01,8.754519650378905782e-01,8.533588174415231986e-01,5.471185257435395854e-01,5.599435427387310371e-01,8.540000067568342956e-01,2.727118251277637628e-01,9.621906924031869979e-01
4.122788166723544978e-01,3.360581273895021370e-01,7.791603817774557239e-01,1.339162194630385105e+00,1.117917762347654387e+00,3.384517326500682266e-01,5.525363136846623835e-01,-2.535965852605397419e-01,9.407133046877318439e-01,-1.812470048838794034e-01
3.775084854703725235e-01,5.706153572059314838e-01,5.842186278533659793e-01,3.435376431777683037e-01,3.956134090610116116e-01,5.171338064657222677e-01,3.209093954053445219e-01,5.677898277653027348e-01,4.960024983881273775e-01,1.840193864812774416e-01
2.596305327818746456e-01,6.142632820274430694e-01,7.729488621916688063e-01,5.389885586445412047e-01,1.020492585248104600e+00,6.957483772083485896e-01,5.876472328795306899e-01,4.214576784223358352e-01,4.365414688123437914e-01,9.306339231729012784e-01
4.230227764721094519e-01,4.890551084020735018e-01,7.237998616843023258e-01,4.523776854369841449e-01,4.643695138791104626e-01,1.459510099966019603e-01,4.856987699799362179e-01,7.868876862217787371e-01,4.654793663626768940e-01,8.625575762068271590e-01
9.164839456189214362e-01,3.925102094898471616e-01,8.380528936559227260e-01,5.993329476223380192e-01,4.992053337853239459e-01,4.611467927147261947e-01,1.080398178091773742e+00,2.383281369012659190e-01,9.232531118704483397e-01,5.176427412476665157e-01
2.059311453330702757e-01,9.495474480855089494e-01,9.273776886520307405e-02,3.716024013441583951e-01,4.095885996645651783e-01,7.072942854485489983e-01,1.022515972591997446e+00,8.492599690690078029e-01,6.178361362124250578e-01,8.012573737660011464e-01
3.905312003558381040e-01,4.560419625530011123e-01,-1.556173310067418547e-01,2.546746985515139783e-01,6.966570997062507820e-01,1.017353942403908862e+00,5.397158802289631074e-01,2.766648765569517110e-01,5.907247071256895854e-01,1.187697654838563377e+00
6.809532038489171102e-01,6.874941135247046864e-01,6.881965129136133896e-01,5.296699352185006981e-01,1.016584186446520599e+00,2.279826319592623829e-01,4.026869148465899717e-01,3.493407759948478075e-01,4.550219322266764177e-01,5.944280771936119034e-01
5.578351066764087873e-01,5.859463036498333555e-01,5.867366191147977972e-01,3.708471809887302628e-01,6.173448261061731390e-01,9.153532340275188917e-01,2.664189031500689420e-01,6.121914779947231766e-01,6.490418059657139249e-01,4.037515960235813495e-01
5.487403938730991415e-01,1.552966068132912436e-01,6.966696831034049353e-01,3.340410243409996371e-01,1.783921279880033295e-01,6.606184955706400075e-01,7.656465918791842407e-02,4.249410582354998245e-01,3.863868569282837839e-01,2.607198836754101579e-01
3.639310681479858700e-01,-8.098508576245742885e-02,5.779327215508250903e-01,4.505177813532531550e-01,5.383044190898620407e-01,2.789212812677387965e-01,7.854003414126459193e-01,7.250887514502315501e-01,4.642146697852033710e-01,8.246302587978912024e-01
5.352876208219211618e-01,6.045649977083592530e-01,3.913202234012012615e-01,6.321086926727982336e-01,7.070759878465273651e-01,3.654294836999310570e-01,4.481365507917403068e-01,4.026444485565011111e-01,7.983222543606806054e-01,2.129885888523102844e-01
6.852334423180560519e-01,5.415780347915662984e-01,-2.312076038682405604e-02,6.429295363970738419e-01,1.016847891321164932e+00,9.616431809278002119e-01,4.692608640341516257e-01,4.045612577261031295e-01,6.322066439627500589e-01,8.442985853257058970e-01
9.276471648997399733e-01,4.948372028646827459e-01,8.624961755147901588e-02,3.591974160663700677e-01,1.940375571468322402e-01,6.271415858699278534e-01,4.350471155660184941e-01,6.382411321170174956e-01,-2.761181799945565396e-02,3.110386231570418381e-01
2.831232253047468728e-01,3.547292695826296804e-01,-3.480693355761260016e-02,2.371676230530688212e-01,4.598869305971937105e-01,4.406293914507899284e-02,3.879345298972117773e-01,5.888932782575796443e-01,6.894871018004795626e-01,7.409638812048113810e-01
6.631955547173555843e-01,8.367066688303421707e-01,5.275096493343263138e-01,3.915687017770663192e-01,3.507817897634588622e-01,4.608963802249679276e-01,8.079604571651736178e-01,8.887666318739798621e-01,4.821234285646818218e-01,7.332549983647957959e-01
6.041673499106682277e-01,2.164539361814661611e-01,3.793108853739126096e-01,3.049687347429809181e-01,5.853624404794189884e-01,3.559347961245611369e-01,6.349386811732267155e-01,7.943046158928568357e-01,3.524069936763303823e-01,5.333008663868196164e-01
4.821432769982235134e-01,2.311845210807140782e-01,5.555112543205239506e-01,1.207122633091040731e+00,6.150314383746613434e-01,4.326876472196765633e-01,6.422149176764517797e-01,7.915118098655049561e-01,4.297409599770529720e-01,1.205558230976528034e+00
5.750303519809905062e-01,1.131958323406900835e+00,6.112449699867632535e-01,1.758802866753670924e-01,1.008026028519862782e+00,3.959338209692192523e-01,3.656589590517158039e-01,7.127931515436506382e-01,9.552660186166127554e-01,4.584203801705613035e-01
7.214730301398356582e-01,4.754929037311579343e-01,2.509602435716913882e-01,3.035124812931415117e-01,5.785296909981151314e-01,6.279899972241836936e-01,-4.835841583147733325e-02,4.083782125788021355e-01,1.934831907369130855e-01,5.292096209872115126e-02
5.988562197108129315e-01,5.103922815200202523e-01,5.634722936537427396e-01,3.596445094416539923e-01,8.566429080028884480e-01,8.521237666976060332e-01,6.096825143909346822e-01,4.902391890502998395e-01,4.463909969020470880e-01,5.789498817277526355e-01
5.524665877594726604e-01,4.946500085298939919e-01,9.943109342033249476e-01,-4.056417583095838636e-02,6.882684716793254776e-01,6.139726310528419440e-01,8.030701792119515625e-01,3.345642853483670742e-01,2.946914020494719733e-01,4.069979957614900390e-01
5.097284698584558793e-01,9.785748747433129502e-01,9.784415996295563467e-01,1.039594102142013643e+00,3.001139534364670736e-01,4.026466589569410726e-01,3.970863336881775285e-01,5.014188238265689934e-01,7.731102394549049794e-01,5.192161241160245799e-01
4.771169718020168982e-01,-4.919827739715055409e-02,4.431849384001100289e-01,4.989695306232292404e-01,5.682858771858360081e-01,2.955472921402519382e-01,5.666823744289360976e-01,1.561216271580445625e-01,-1.552378910551574231e-01,1.647829137526459486e-01
9.036708398056415570e-01,1.600075065924275869e-03,2.929342101908424256e-01,4.141132123235662099e-02,1.020198367524959515e+00,8.048798673365911149e-01,9.382820553041087974e-01,1.752315086853495907e-01,7.994291778324923436e-01,2.849174439567264128e-01
1.885419190196654937e-01,2.255811656076315286e-01,9.038728223170369169e-01,5.786141467409686712e-01,5.440797728657267296e-01,2.939872213657971356e-01,5.971451382743960812e-01,7.615275803971358615e-01,8.254898091602798083e-01,8.970502839787339866e-01
6.420567445023709352e-01,2.532547914267805900e-01,4.316894630676353373e-01,6.330807103515668777e-01,7.359660671468040150e-01,3.442463420239104677e-01,5.917574275982918630e-01,6.185103866836160202e-01,7.000220433799323461e-01,3.451865122905230510e-01
1.749756408490720228e-01,4.643898514821647172e-01,3.432034561129164718e-01,1.302610629354828964e+00,3.570662711295146674e-01,3.994631925683491125e-01,6.012908515033802415e-01,1.165772900260565015e+00,1.034950100804005402e+00,4.670412987766359714e-01
4.458577049714610441e-01,6.882647235599909097e-01,3.327160735705920747e-01,8.876515858112798973e-01,5.489551733550966928e-01,4.269174450615256800e-01,3.051086293128797422e-01,6.557565660448808620e-01,3.268741345915130991e-01,6.456808785558302288e-01
4.388462605292040575e-01,5.014528220596157215e-01,8.656084784454614045e-01,9.168968973337479067e-01,-1.539779946319833406e-02,5.480857089647317437e-01,6.825940090170768970e-01,1.087609102397209260e-01,6.034059249851867479e-01,5.241389237862474904e-01
6.225219908980449413e-01,8.482803506219486200e-01,8.700666297368000457e-01,1.117461981989841480e+00,4.701261150892334095e-01,6.597875940157310604e-01,5.333129104086321570e-01,8.179151088889288213e-01,4.020854396127160335e-01,5.356074224337705747e-01
2.984719748821225704e-01,9.433437093601255707e-01,2.647217920550227199e-01,5.661961593259516867e-01,9.607017242334290330e-01,9.286758688254242999e-01,6.925055686535661614e-01,1.056873348735721807e+00,5.617714606672028488e-01,6.268519514069572640e-01
8.125777858751322968e-01,7.758820211798312938e-01,5.153837562558503116e-01,2.369406739795518191e-01,5.367051325048868282e-01,6.150436642493453121e-01,5.713167226209530103e-01,2.760745275910160279e-01,6.731076836574453326e-01,6.285692230703620043e-01
7.693744414953195276e-01,4.440927046402858847e-01,3.427584181013466069e-01,7.425420016237979093e-01,6.106018326063495927e-01,-2.089393839773011907e-01,4.227377011637743487e-01,7.222078637494038222e-01,6.287598810950778550e-01,5.162331719139354735e-01
1.369693882637625648e-01,3.981228221302707260e-01,7.547227377986212016e-01,8.868198185964913660e-02,1.003828733348748781e+00,9.674388383016003790e-01,3.419511941964025747e-01,4.331791993433705135e-01,4.819084540399081740e-01,4.864731745742477687e-01
8.806093900527811602e-01,9.107417103929122959e-01,4.345783746010534188e-01,8.719522941735083910e-01,1.132766809833743338e+00,3.960540458040284206e-01,4.369902679514044985e-01,5.699686034759342546e-01,5.144309359781442659e-01,6.224890395042419478e-01
9.922608411228934777e-01,4.832103792401942766e-01,6.655824520061961458e-01,4.186345746045014304e-01,2.572240731492153598e-01,4.782209911671835290e-01,3.198134765466610907e-01,5.344985393727154088e-01,8.923492545820068678e-01,1.006166745410201457e+00
1.084714977415890180e+00,7.478045566738071859e-01,2.099676813665650177e-01,1.042721370224829247e+00,1.582825243089297507e-02,3.236220963784523508e-01,6.501872096132583767e-01,-9.131293516405104838e-03,7.732769533398677897e-01,2.891544003703632182e-01
4.605005614124365598e-01,5.604465139011353125e-01,2.810008186090566240e-01,-1.475859263925588249e-01,5.519430354894403479e-01,1.073998722915569637e+00,8.350816581071157652e-01,7.534232855068438983e-01,1.817209617747026981e-02,-1.224068746452159767e-01
7.390845758458284287e-01,1.711335804587848231e-01,5.612475508048024864e-01,9.581876782061504727e-01,6.807078516527967915e-01,5.458761066058904765e-01,4.766721389489959604e-01,6.668789117453682858e-01,4.696731074621895430e-01,1.896656033661862917e-01
